complaint_id,created_at,channel,citizen_comment,complaint_category,department,district,village,sentiment,urgency_level,priority_score,status,response_time_hours,resolution_time_days,sla_met,engagement_score,year,month,month_name,quarter,day_of_week,is_resolved,sla_met_flag,is_critical,priority_bucket
CMP-07567,2025-11-18 21:23:32,Instagram,Tempat pembuangan di Sisir sudah penuh.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Sisir,Negative,Medium,41,In Progress,14.08,,Yes,2931,2025,11,November,4,Tuesday,0,1,0,Medium
CMP-09834,2025-11-19 03:05:27,TikTok,Fasilitas wisata di Mojorejo perlu ditingkatkan.,Tourism Services,Dinas Pariwisata,Batu,Mojorejo,Negative,Low,13,In Progress,104.89,,No,4216,2025,11,November,4,Wednesday,0,0,0,Low
CMP-02489,2025-11-19 06:52:59,TikTok,Bau sampah sangat mengganggu warga di Tulungrejo.,Waste Management,Dinas Lingkungan Hidup,Batu,Tulungrejo,Negative,Medium,57,In Progress,9.65,,Yes,4550,2025,11,November,4,Wednesday,0,1,0,Medium
CMP-02785,2025-11-19 08:31:19,LAPOR!,Jaringan internet gratis di Sisir sering putus.,Public WiFi,DISKOMINFO,Junrejo,Sisir,Negative,Medium,41,Resolved,13.95,2.33,Yes,940,2025,11,November,4,Wednesday,1,1,0,Medium
CMP-03551,2025-11-19 11:48:23,Instagram,Genangan air sering terjadi di Dadaprejo saat hujan.,Flooding,Dinas PUPR,Batu,Dadaprejo,Neutral,Low,16,Resolved,97.24,6.94,No,4920,2025,11,November,4,Wednesday,1,0,0,Low
CMP-00566,2025-11-19 11:51:39,Instagram,Pedagang kaki lima di Ngaglik mengganggu ketertiban.,Public Safety,Satpol PP,Junrejo,Ngaglik,Negative,Medium,47,Open,42.28,,No,4017,2025,11,November,4,Wednesday,0,0,0,Medium
CMP-04594,2025-11-19 12:01:26,LAPOR!,Informasi destinasi wisata di Ngaglik kurang jelas.,Tourism Services,Dinas Pariwisata,Junrejo,Ngaglik,Negative,Low,32,In Progress,102.17,,No,1136,2025,11,November,4,Wednesday,0,0,0,Low
CMP-05275,2025-11-19 14:13:44,Call Center,Genangan air sering terjadi di Punten saat hujan.,Flooding,Dinas PUPR,Junrejo,Punten,Negative,Medium,62,Resolved,23.23,6.51,Yes,826,2025,11,November,4,Wednesday,1,1,0,Medium
CMP-05795,2025-11-19 20:45:26,Website,Proses pembuatan dokumen di Gunungsari kurang efisien.,Administrative Services,Dinas Kependudukan,Batu,Gunungsari,Negative,High,82,Open,3.18,,Yes,4558,2025,11,November,4,Wednesday,0,1,0,High
CMP-04103,2025-11-19 22:20:53,WhatsApp,Penerangan jalan di Mojorejo sangat minim.,Street Lighting,Dinas Perhubungan,Batu,Mojorejo,Negative,Medium,49,Resolved,24.11,3.71,No,3685,2025,11,November,4,Wednesday,1,0,0,Medium
CMP-08288,2025-11-20 00:08:31,TikTok,Banyak lubang di jalan Gunungsari yang mengganggu kendaraan.,Road Infrastructure,Dinas PUPR,Batu,Gunungsari,Negative,Low,39,In Progress,54.26,,Yes,1152,2025,11,November,4,Thursday,0,1,0,Low
CMP-01444,2025-11-20 07:36:27,Instagram,Banjir kecil mengganggu aktivitas warga di Songgokerto.,Flooding,Dinas PUPR,Batu,Songgokerto,Negative,Medium,40,In Progress,21.96,,Yes,2933,2025,11,November,4,Thursday,0,1,0,Medium
CMP-00998,2025-11-20 08:32:47,Website,Tekanan air di Ngaglik sangat kecil.,Clean Water,PDAM,Bumiaji,Ngaglik,Negative,Low,26,In Progress,57.62,,Yes,3922,2025,11,November,4,Thursday,0,1,0,Low
CMP-09038,2025-11-20 11:16:09,TikTok,Trotoar di Gunungsari dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Bumiaji,Gunungsari,Negative,Low,19,Open,66.96,,Yes,3410,2025,11,November,4,Thursday,0,1,0,Low
CMP-05832,2025-11-20 17:06:14,WhatsApp,Banyak kendaraan parkir sembarangan di Sisir.,Illegal Parking,Dinas Perhubungan,Bumiaji,Sisir,Negative,Low,19,In Progress,57.69,,Yes,2945,2025,11,November,4,Thursday,0,1,0,Low
CMP-01581,2025-11-20 19:25:36,Call Center,Bau sampah sangat mengganggu warga di Temas.,Waste Management,Dinas Lingkungan Hidup,Batu,Temas,Neutral,Medium,51,Resolved,27.17,6.46,No,2286,2025,11,November,4,Thursday,1,0,0,Medium
CMP-08850,2025-11-20 21:47:55,Website,Jaringan internet gratis di Gunungsari sering putus.,Public WiFi,DISKOMINFO,Batu,Gunungsari,Negative,Medium,45,Resolved,22.29,6.34,Yes,4864,2025,11,November,4,Thursday,1,1,0,Medium
CMP-06716,2025-11-20 21:55:21,Instagram,Pelayanan administrasi di Dadaprejo terlalu lama.,Administrative Services,Dinas Kependudukan,Junrejo,Dadaprejo,Negative,Low,30,In Progress,98.95,,No,2301,2025,11,November,4,Thursday,0,0,0,Low
CMP-05902,2025-11-20 22:30:46,Website,Ketertiban umum di Temas perlu ditingkatkan.,Public Safety,Satpol PP,Bumiaji,Temas,Negative,Low,10,Resolved,50.05,8.66,Yes,2367,2025,11,November,4,Thursday,1,1,0,Low
CMP-07190,2025-11-21 03:04:11,WhatsApp,Informasi destinasi wisata di Songgokerto kurang jelas.,Tourism Services,Dinas Pariwisata,Bumiaji,Songgokerto,Neutral,Medium,40,Resolved,28.52,9.79,No,116,2025,11,November,4,Friday,1,0,0,Medium
CMP-01856,2025-11-21 04:47:20,Website,Aspal rusak parah di daerah Sisir dan belum diperbaiki.,Road Infrastructure,Dinas PUPR,Bumiaji,Sisir,Negative,Low,18,Resolved,42.39,7.82,Yes,4444,2025,11,November,4,Friday,1,1,0,Low
CMP-09221,2025-11-21 04:53:58,TikTok,Pelayanan wisata di Songgokerto belum optimal.,Tourism Services,Dinas Pariwisata,Batu,Songgokerto,Neutral,Medium,69,Open,14.23,,Yes,3086,2025,11,November,4,Friday,0,1,0,Medium
CMP-09851,2025-11-21 07:03:56,WhatsApp,Pelayanan wisata di Gunungsari belum optimal.,Tourism Services,Dinas Pariwisata,Batu,Gunungsari,Negative,Critical,92,Resolved,5.47,4.9,No,804,2025,11,November,4,Friday,1,0,1,Critical
CMP-06703,2025-11-21 07:14:46,Instagram,Distribusi air di Dadaprejo sering terhenti.,Clean Water,PDAM,Junrejo,Dadaprejo,Negative,Medium,50,In Progress,10.24,,Yes,4109,2025,11,November,4,Friday,0,1,0,Medium
CMP-01338,2025-11-21 07:23:29,TikTok,Lampu jalan rusak di kawasan Ngaglik.,Street Lighting,Dinas Perhubungan,Junrejo,Ngaglik,Negative,Medium,42,In Progress,9.24,,Yes,553,2025,11,November,4,Friday,0,1,0,Medium
CMP-01368,2025-11-21 08:17:48,Website,Akses WiFi publik di Mojorejo tidak dapat digunakan.,Public WiFi,DISKOMINFO,Bumiaji,Mojorejo,Negative,High,82,Resolved,13.52,3.45,No,4131,2025,11,November,4,Friday,1,0,0,High
CMP-01658,2025-11-21 11:29:01,LAPOR!,Drainase di Songgokerto tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Batu,Songgokerto,Negative,Medium,41,Resolved,28.32,7.05,No,4582,2025,11,November,4,Friday,1,0,0,Medium
CMP-09480,2025-11-21 12:46:57,TikTok,Bau sampah sangat mengganggu warga di Dadaprejo.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Dadaprejo,Negative,Medium,51,Resolved,47.23,6.91,No,1044,2025,11,November,4,Friday,1,0,0,Medium
CMP-01494,2025-11-21 14:58:59,Website,Drainase di Ngaglik tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Bumiaji,Ngaglik,Negative,Medium,58,In Progress,21.21,,Yes,853,2025,11,November,4,Friday,0,1,0,Medium
CMP-07746,2025-11-21 19:02:11,Website,Banyak kendaraan parkir sembarangan di Dadaprejo.,Illegal Parking,Dinas Perhubungan,Bumiaji,Dadaprejo,Neutral,Medium,67,Resolved,19.91,2.5,Yes,2308,2025,11,November,4,Friday,1,1,0,Medium
CMP-03395,2025-11-21 19:46:38,Website,Trotoar di Punten dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Bumiaji,Punten,Negative,Low,34,Resolved,84.65,8.85,No,2461,2025,11,November,4,Friday,1,0,0,Low
CMP-07805,2025-11-21 21:01:08,Instagram,Pelayanan administrasi di Gunungsari terlalu lama.,Administrative Services,Dinas Kependudukan,Junrejo,Gunungsari,Negative,High,80,Open,21.06,,No,4112,2025,11,November,4,Friday,0,0,0,High
CMP-08300,2025-11-21 21:44:57,TikTok,Penerangan jalan di Beji sangat minim.,Street Lighting,Dinas Perhubungan,Batu,Beji,Negative,High,83,In Progress,13.78,,No,4652,2025,11,November,4,Friday,0,0,0,High
CMP-07037,2025-11-21 22:00:07,Website,Banyak kendaraan parkir sembarangan di Tulungrejo.,Illegal Parking,Dinas Perhubungan,Bumiaji,Tulungrejo,Negative,Medium,46,Resolved,30.22,2.31,No,4272,2025,11,November,4,Friday,1,0,0,Medium
CMP-06436,2025-11-21 22:07:19,Instagram,Ketertiban umum di Temas perlu ditingkatkan.,Public Safety,Satpol PP,Bumiaji,Temas,Neutral,Critical,97,Open,0.57,,Yes,540,2025,11,November,4,Friday,0,1,1,Critical
CMP-03659,2025-11-22 00:18:53,Call Center,Trotoar di Beji dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Bumiaji,Beji,Neutral,Low,25,In Progress,80.47,,No,3668,2025,11,November,4,Saturday,0,0,0,Low
CMP-06758,2025-11-22 02:11:59,Instagram,Penerangan jalan di Punten sangat minim.,Street Lighting,Dinas Perhubungan,Bumiaji,Punten,Negative,Medium,51,Resolved,14.31,3.25,Yes,3310,2025,11,November,4,Saturday,1,1,0,Medium
CMP-01442,2025-11-22 03:06:12,TikTok,WiFi publik di Songgokerto sangat lambat.,Public WiFi,DISKOMINFO,Batu,Songgokerto,Negative,Low,18,Resolved,75.54,9.92,No,1985,2025,11,November,4,Saturday,1,0,0,Low
CMP-08503,2025-11-22 04:45:35,Call Center,Lampu jalan di Ngaglik mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Bumiaji,Ngaglik,Negative,Medium,42,In Progress,24.41,,No,2910,2025,11,November,4,Saturday,0,0,0,Medium
CMP-01712,2025-11-22 05:27:46,LAPOR!,Sampah menumpuk di area Dadaprejo dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Dadaprejo,Neutral,Low,35,In Progress,39.56,,Yes,4521,2025,11,November,4,Saturday,0,1,0,Low
CMP-08646,2025-11-22 05:46:30,TikTok,Air PDAM di Songgokerto keruh dan tidak layak digunakan.,Clean Water,PDAM,Junrejo,Songgokerto,Neutral,High,71,Resolved,7.62,3.11,Yes,1084,2025,11,November,4,Saturday,1,1,0,High
CMP-04902,2025-11-22 06:19:26,Instagram,Pelayanan administrasi di Songgokerto terlalu lama.,Administrative Services,Dinas Kependudukan,Batu,Songgokerto,Negative,Medium,46,Resolved,30.84,4.02,No,145,2025,11,November,4,Saturday,1,0,0,Medium
CMP-09512,2025-11-22 06:24:49,Website,Tempat pembuangan di Dadaprejo sudah penuh.,Waste Management,Dinas Lingkungan Hidup,Batu,Dadaprejo,Negative,High,74,Open,22.72,,No,2699,2025,11,November,4,Saturday,0,0,0,High
CMP-06315,2025-11-22 06:58:02,TikTok,Tekanan air di Songgokerto sangat kecil.,Clean Water,PDAM,Junrejo,Songgokerto,Negative,Low,29,Resolved,61.37,13.58,Yes,4584,2025,11,November,4,Saturday,1,1,0,Low
CMP-00845,2025-11-22 10:27:40,Call Center,WiFi publik di Tulungrejo sangat lambat.,Public WiFi,DISKOMINFO,Batu,Tulungrejo,Negative,Medium,42,Resolved,43.94,5.29,No,4002,2025,11,November,4,Saturday,1,0,0,Medium
CMP-07551,2025-11-22 11:14:58,LAPOR!,Akses WiFi publik di Beji tidak dapat digunakan.,Public WiFi,DISKOMINFO,Junrejo,Beji,Negative,Critical,99,In Progress,1.41,,Yes,157,2025,11,November,4,Saturday,0,1,1,Critical
CMP-01794,2025-11-22 11:26:26,WhatsApp,Tempat pembuangan di Tulungrejo sudah penuh.,Waste Management,Dinas Lingkungan Hidup,Batu,Tulungrejo,Negative,Low,17,In Progress,67.92,,Yes,1510,2025,11,November,4,Saturday,0,1,0,Low
CMP-03558,2025-11-22 14:23:31,WhatsApp,Sampah menumpuk di area Beji dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Batu,Beji,Neutral,Medium,65,Resolved,34.47,8.42,No,3486,2025,11,November,4,Saturday,1,0,0,Medium
CMP-00564,2025-11-22 15:54:54,TikTok,Trotoar di Sisir dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Batu,Sisir,Negative,Medium,54,Resolved,33.28,9.8,No,1666,2025,11,November,4,Saturday,1,0,0,Medium
CMP-05722,2025-11-22 18:40:04,LAPOR!,Distribusi air di Songgokerto sering terhenti.,Clean Water,PDAM,Bumiaji,Songgokerto,Neutral,Low,15,Resolved,36.05,13.59,Yes,2336,2025,11,November,4,Saturday,1,1,0,Low
CMP-09687,2025-11-22 21:28:36,TikTok,Tekanan air di Temas sangat kecil.,Clean Water,PDAM,Junrejo,Temas,Negative,Medium,43,In Progress,29.98,,No,2851,2025,11,November,4,Saturday,0,0,0,Medium
CMP-09765,2025-11-22 21:51:58,LAPOR!,Lampu jalan rusak di kawasan Punten.,Street Lighting,Dinas Perhubungan,Junrejo,Punten,Negative,Medium,52,Resolved,17.42,9.19,Yes,4054,2025,11,November,4,Saturday,1,1,0,Medium
CMP-02937,2025-11-22 22:41:04,Website,Distribusi air di Temas sering terhenti.,Clean Water,PDAM,Junrejo,Temas,Negative,Low,26,Resolved,85.6,7.09,No,941,2025,11,November,4,Saturday,1,0,0,Low
CMP-02539,2025-11-22 23:55:55,WhatsApp,Sampah menumpuk di area Mojorejo dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Mojorejo,Negative,Low,27,Resolved,96.97,4.22,No,1798,2025,11,November,4,Saturday,1,0,0,Low
CMP-04339,2025-11-23 04:03:01,TikTok,Parkir liar di Punten mengganggu akses jalan.,Illegal Parking,Dinas Perhubungan,Bumiaji,Punten,Negative,Low,12,Resolved,49.08,7.6,Yes,3224,2025,11,November,4,Sunday,1,1,0,Low
CMP-06941,2025-11-23 04:55:58,WhatsApp,WiFi publik di Gunungsari sangat lambat.,Public WiFi,DISKOMINFO,Batu,Gunungsari,Neutral,Medium,65,Resolved,46.66,2.52,No,4406,2025,11,November,4,Sunday,1,0,0,Medium
CMP-08255,2025-11-23 05:29:28,Instagram,Penerangan jalan di Sisir sangat minim.,Street Lighting,Dinas Perhubungan,Batu,Sisir,Negative,High,78,In Progress,16.5,,No,350,2025,11,November,4,Sunday,0,0,0,High
CMP-02324,2025-11-23 07:48:22,Call Center,Tekanan air di Mojorejo sangat kecil.,Clean Water,PDAM,Junrejo,Mojorejo,Neutral,Low,36,In Progress,116.61,,No,4459,2025,11,November,4,Sunday,0,0,0,Low
CMP-05450,2025-11-23 10:31:02,Call Center,Informasi destinasi wisata di Punten kurang jelas.,Tourism Services,Dinas Pariwisata,Bumiaji,Punten,Negative,Critical,97,In Progress,2.79,,No,1638,2025,11,November,4,Sunday,0,0,1,Critical
CMP-06349,2025-11-23 12:36:54,Call Center,Parkir liar di kawasan Punten menyebabkan kemacetan.,Illegal Parking,Dinas Perhubungan,Batu,Punten,Negative,Low,21,Resolved,65.19,8.4,Yes,932,2025,11,November,4,Sunday,1,1,0,Low
CMP-07673,2025-11-23 17:07:40,Website,Genangan air sering terjadi di Punten saat hujan.,Flooding,Dinas PUPR,Junrejo,Punten,Negative,Low,16,In Progress,118.89,,No,735,2025,11,November,4,Sunday,0,0,0,Low
CMP-04305,2025-11-23 23:02:24,Instagram,Tempat pembuangan di Tulungrejo sudah penuh.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Tulungrejo,Negative,Low,23,Resolved,66.79,12.86,Yes,4166,2025,11,November,4,Sunday,1,1,0,Low
CMP-06811,2025-11-24 03:04:00,Instagram,Bau sampah sangat mengganggu warga di Mojorejo.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Mojorejo,Neutral,Low,14,Resolved,99.69,4.28,No,125,2025,11,November,4,Monday,1,0,0,Low
CMP-00874,2025-11-24 03:21:38,TikTok,Jaringan internet gratis di Punten sering putus.,Public WiFi,DISKOMINFO,Batu,Punten,Negative,Low,32,In Progress,76.19,,No,183,2025,11,November,4,Monday,0,0,0,Low
CMP-04649,2025-11-24 03:47:13,Instagram,Proses pembuatan dokumen di Sisir kurang efisien.,Administrative Services,Dinas Kependudukan,Junrejo,Sisir,Negative,Medium,54,In Progress,32.52,,No,4715,2025,11,November,4,Monday,0,0,0,Medium
CMP-08636,2025-11-24 04:18:19,WhatsApp,Genangan air sering terjadi di Temas saat hujan.,Flooding,Dinas PUPR,Junrejo,Temas,Negative,High,75,Resolved,4.59,4.43,Yes,3765,2025,11,November,4,Monday,1,1,0,High
CMP-04998,2025-11-24 06:24:18,Instagram,Jaringan internet gratis di Punten sering putus.,Public WiFi,DISKOMINFO,Junrejo,Punten,Negative,Low,30,In Progress,29.12,,Yes,1186,2025,11,November,4,Monday,0,1,0,Low
CMP-00772,2025-11-24 08:54:17,Call Center,Pelayanan wisata di Sisir belum optimal.,Tourism Services,Dinas Pariwisata,Junrejo,Sisir,Negative,Medium,56,Resolved,36.66,9.18,No,3209,2025,11,November,4,Monday,1,0,0,Medium
CMP-07683,2025-11-24 11:28:43,Instagram,Tempat pembuangan di Songgokerto sudah penuh.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Songgokerto,Negative,Medium,60,In Progress,26.69,,No,2689,2025,11,November,4,Monday,0,0,0,Medium
CMP-09885,2025-11-24 14:26:20,Call Center,Pedagang kaki lima di Temas mengganggu ketertiban.,Public Safety,Satpol PP,Batu,Temas,Negative,Medium,43,Resolved,38.8,9.77,No,870,2025,11,November,4,Monday,1,0,0,Medium
CMP-00970,2025-11-24 15:21:13,Instagram,Air PDAM di Dadaprejo keruh dan tidak layak digunakan.,Clean Water,PDAM,Bumiaji,Dadaprejo,Negative,Medium,50,Resolved,13.57,8.14,Yes,2058,2025,11,November,4,Monday,1,1,0,Medium
CMP-04344,2025-11-24 17:12:32,WhatsApp,Banyak lubang di jalan Gunungsari yang mengganggu kendaraan.,Road Infrastructure,Dinas PUPR,Junrejo,Gunungsari,Negative,High,82,Open,6.35,,Yes,4787,2025,11,November,4,Monday,0,1,0,High
CMP-01164,2025-11-24 19:15:58,Call Center,Lampu jalan di Ngaglik mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Junrejo,Ngaglik,Negative,Low,10,Resolved,114.67,3.43,No,1053,2025,11,November,4,Monday,1,0,0,Low
CMP-09358,2025-11-24 19:21:54,LAPOR!,Parkir liar di kawasan Dadaprejo menyebabkan kemacetan.,Illegal Parking,Dinas Perhubungan,Batu,Dadaprejo,Negative,Low,19,Open,64.19,,Yes,2545,2025,11,November,4,Monday,0,1,0,Low
CMP-08625,2025-11-24 20:39:04,Instagram,Banyak lubang di jalan Temas yang mengganggu kendaraan.,Road Infrastructure,Dinas PUPR,Bumiaji,Temas,Negative,Critical,91,In Progress,2.71,,No,2606,2025,11,November,4,Monday,0,0,1,Critical
CMP-02191,2025-11-24 23:24:19,WhatsApp,Banjir kecil mengganggu aktivitas warga di Punten.,Flooding,Dinas PUPR,Batu,Punten,Neutral,Medium,49,Resolved,26.16,2.37,No,2600,2025,11,November,4,Monday,1,0,0,Medium
CMP-08825,2025-11-25 02:51:46,TikTok,Drainase di Temas tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Junrejo,Temas,Neutral,High,71,Resolved,14.55,4.44,No,2682,2025,11,November,4,Tuesday,1,0,0,High
CMP-09653,2025-11-25 05:49:19,LAPOR!,Akses WiFi publik di Ngaglik tidak dapat digunakan.,Public WiFi,DISKOMINFO,Batu,Ngaglik,Negative,Medium,68,Resolved,21.15,4.86,Yes,4362,2025,11,November,4,Tuesday,1,1,0,Medium
CMP-03611,2025-11-25 09:41:06,Website,Informasi destinasi wisata di Songgokerto kurang jelas.,Tourism Services,Dinas Pariwisata,Batu,Songgokerto,Negative,Critical,96,Open,2.13,,No,155,2025,11,November,4,Tuesday,0,0,1,Critical
CMP-05941,2025-11-25 09:49:44,LAPOR!,Fasilitas wisata di Ngaglik perlu ditingkatkan.,Tourism Services,Dinas Pariwisata,Bumiaji,Ngaglik,Negative,Low,13,Resolved,99.03,11.89,No,704,2025,11,November,4,Tuesday,1,0,0,Low
CMP-09774,2025-11-25 11:18:26,Instagram,Air PDAM di Songgokerto keruh dan tidak layak digunakan.,Clean Water,PDAM,Batu,Songgokerto,Negative,Medium,51,Open,14.19,,Yes,5000,2025,11,November,4,Tuesday,0,1,0,Medium
CMP-08622,2025-11-25 11:24:43,LAPOR!,Distribusi air di Tulungrejo sering terhenti.,Clean Water,PDAM,Junrejo,Tulungrejo,Neutral,Medium,61,In Progress,15.76,,Yes,3420,2025,11,November,4,Tuesday,0,1,0,Medium
CMP-09964,2025-11-25 13:54:10,WhatsApp,Jalan di wilayah Songgokerto berlubang dan membahayakan pengguna.,Road Infrastructure,Dinas PUPR,Batu,Songgokerto,Negative,Medium,40,Resolved,33.93,5.1,No,561,2025,11,November,4,Tuesday,1,0,0,Medium
CMP-01517,2025-11-25 14:19:50,Website,Parkir liar di Ngaglik mengganggu akses jalan.,Illegal Parking,Dinas Perhubungan,Junrejo,Ngaglik,Negative,Medium,53,In Progress,29.85,,No,4034,2025,11,November,4,Tuesday,0,0,0,Medium
CMP-09448,2025-11-25 14:45:45,Website,Pelayanan administrasi di Gunungsari terlalu lama.,Administrative Services,Dinas Kependudukan,Bumiaji,Gunungsari,Negative,Low,27,Resolved,32.14,3.84,Yes,2358,2025,11,November,4,Tuesday,1,1,0,Low
CMP-04042,2025-11-25 18:22:31,TikTok,Distribusi air di Temas sering terhenti.,Clean Water,PDAM,Batu,Temas,Negative,High,87,Open,18.19,,No,1686,2025,11,November,4,Tuesday,0,0,0,High
CMP-09500,2025-11-25 19:57:38,TikTok,Proses pembuatan dokumen di Gunungsari kurang efisien.,Administrative Services,Dinas Kependudukan,Junrejo,Gunungsari,Neutral,Critical,95,In Progress,3.05,,No,4667,2025,11,November,4,Tuesday,0,0,1,Critical
CMP-06057,2025-11-25 22:08:57,WhatsApp,Jalan di wilayah Ngaglik berlubang dan membahayakan pengguna.,Road Infrastructure,Dinas PUPR,Bumiaji,Ngaglik,Neutral,Low,14,Resolved,48.14,8.6,Yes,4100,2025,11,November,4,Tuesday,1,1,0,Low
CMP-00216,2025-11-26 00:07:01,Website,Lampu jalan rusak di kawasan Sisir.,Street Lighting,Dinas Perhubungan,Batu,Sisir,Neutral,Medium,41,Resolved,35.38,4.24,No,4458,2025,11,November,4,Wednesday,1,0,0,Medium
CMP-07773,2025-11-26 00:26:43,TikTok,Pelayanan wisata di Songgokerto belum optimal.,Tourism Services,Dinas Pariwisata,Junrejo,Songgokerto,Negative,Medium,45,Resolved,28.56,9.19,No,4724,2025,11,November,4,Wednesday,1,0,0,Medium
CMP-07524,2025-11-26 00:57:59,LAPOR!,Banjir kecil mengganggu aktivitas warga di Temas.,Flooding,Dinas PUPR,Batu,Temas,Negative,Critical,100,Open,3.64,,No,151,2025,11,November,4,Wednesday,0,0,1,Critical
CMP-07941,2025-11-26 01:32:30,WhatsApp,Banyak lubang di jalan Mojorejo yang mengganggu kendaraan.,Road Infrastructure,Dinas PUPR,Batu,Mojorejo,Negative,Medium,58,In Progress,40.84,,No,4285,2025,11,November,4,Wednesday,0,0,0,Medium
CMP-09934,2025-11-26 01:54:24,LAPOR!,Drainase di Temas tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Batu,Temas,Negative,Medium,47,Resolved,32.88,7.66,No,2273,2025,11,November,4,Wednesday,1,0,0,Medium
CMP-05329,2025-11-26 03:40:50,WhatsApp,Trotoar di Temas dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Bumiaji,Temas,Negative,Low,26,Resolved,108.21,7.45,No,2399,2025,11,November,4,Wednesday,1,0,0,Low
CMP-08943,2025-11-26 04:07:02,WhatsApp,Drainase di Temas tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Batu,Temas,Negative,Medium,49,In Progress,33.68,,No,2545,2025,11,November,4,Wednesday,0,0,0,Medium
CMP-02089,2025-11-26 07:58:34,Website,WiFi publik di Songgokerto sangat lambat.,Public WiFi,DISKOMINFO,Batu,Songgokerto,Negative,High,89,Open,23.8,,No,3306,2025,11,November,4,Wednesday,0,0,0,High
CMP-09417,2025-11-26 08:01:33,LAPOR!,WiFi publik di Tulungrejo sangat lambat.,Public WiFi,DISKOMINFO,Bumiaji,Tulungrejo,Neutral,Medium,56,In Progress,15.11,,Yes,877,2025,11,November,4,Wednesday,0,1,0,Medium
CMP-08650,2025-11-26 09:27:19,Call Center,Akses WiFi publik di Ngaglik tidak dapat digunakan.,Public WiFi,DISKOMINFO,Batu,Ngaglik,Negative,Medium,56,Open,34.73,,No,3102,2025,11,November,4,Wednesday,0,0,0,Medium
CMP-06172,2025-11-26 10:39:08,WhatsApp,Sampah menumpuk di area Sisir dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Sisir,Neutral,Medium,44,Open,11.32,,Yes,3738,2025,11,November,4,Wednesday,0,1,0,Medium
CMP-05326,2025-11-26 11:05:35,WhatsApp,Distribusi air di Songgokerto sering terhenti.,Clean Water,PDAM,Batu,Songgokerto,Negative,Medium,69,Resolved,9.2,6.24,Yes,4943,2025,11,November,4,Wednesday,1,1,0,Medium
CMP-06311,2025-11-26 11:40:27,LAPOR!,Informasi destinasi wisata di Gunungsari kurang jelas.,Tourism Services,Dinas Pariwisata,Bumiaji,Gunungsari,Negative,Medium,60,In Progress,39.04,,No,1506,2025,11,November,4,Wednesday,0,0,0,Medium
